product_id,brand,model,family,field,value,source_status,source_organisation,source_url,checked_at
product:appliances:freestanding-cookers:euromaid:gg90s,Euromaid,GG90S,freestanding-cookers,fuelOrEnergyType,dual fuel,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:euromaid:gg90s,Euromaid,GG90S,freestanding-cookers,installationType,freestanding,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:euromaid:gg90s,Euromaid,GG90S,freestanding-cookers,cooktopFuel,dual fuel,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:euromaid:gg90s,Euromaid,GG90S,freestanding-cookers,ovenFuel,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:euromaid:gg90s,Euromaid,GG90S,freestanding-cookers,ovenCapacity,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:euromaid:gg90s,Euromaid,GG90S,freestanding-cookers,functions,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,family,freestanding-cookers,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,manufacturerModel,OF916FX,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,widthMm,900,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,finish,stainless steel,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,installationType,freestanding,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,cooktopFuel,gas,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,ovenFuel,electric,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,ovenCapacity,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,functions,9,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,capacity,153 L,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,cookingZonesOrBurners,5,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:omega:of916fx,Omega,OF916FX,freestanding-cookers,electricalRequirements,15 amp plug,verified-source,Omega Appliances Australia,https://omegaappliances.com.au/product/90cm-9-function-freestanding-oven-of916fx/,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,family,freestanding-cookers,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,manufacturerModel,FS9606AS-1,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,widthMm,900,verified-source,Smeg Australia,https://www.smeg.com/au/products/FS9606AS-1,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,finish,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,fuelOrEnergyType,dual fuel,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,installationType,freestanding,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,cooktopFuel,gas,verified-source,Smeg Australia,https://www.smeg.com/au/products/FS9606AS-1,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,ovenFuel,electric,verified-source,Smeg Australia,https://www.smeg.com/au/products/FS9606AS-1,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,ovenCapacity,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,functions,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,depthMm,600,verified-source,Smeg Australia,https://www.smeg.com/au/products/FS9606AS-1,2026-09-02
product:appliances:freestanding-cookers:smeg:fs9606as-1,Smeg,FS9606AS-1,freestanding-cookers,cookingZonesOrBurners,5,verified-source,Smeg Australia,https://www.smeg.com/au/products/FS9606AS-1,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,family,freestanding-cookers,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,manufacturerModel,WFE9515SD,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,widthMm,900,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/freestanding-ovens/wfe9515sd/,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,finish,stainless steel,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/freestanding-ovens/wfe9515sd/,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,fuelOrEnergyType,dual fuel,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,installationType,freestanding,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,cooktopFuel,gas,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/freestanding-ovens/wfe9515sd/,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,ovenFuel,electric,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/freestanding-ovens/wfe9515sd/,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,ovenCapacity,,pending-verification,,,2026-09-02
product:appliances:freestanding-cookers:westinghouse:wfe9515sd,Westinghouse,WFE9515SD,freestanding-cookers,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,manufacturerModel,FA5834HIXAAUS,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,fuelOrEnergyType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fa5834hixaaus,Ariston,FA5834HIXAAUS,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,manufacturerModel,FI9 891 SP IX A AUS,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,installationType,built-in,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:ariston:fi9-891-sp-ix-a-aus,Ariston,FI9 891 SP IX A AUS,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,manufacturerModel,BOSE65XM,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,fuelOrEnergyType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose65xm,Blanco,BOSE65XM,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,manufacturerModel,BOSE90X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,fuelOrEnergyType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:blanco:bose90x,Blanco,BOSE90X,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,manufacturerModel,EO605DTB,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,widthMm,600,verified-source,Euromaid Australia,https://www.euromaid.com/en-au/60cm-5-function-built-in-oven-dark-stainless,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,finish,dark stainless,verified-source,Euromaid Australia,https://www.euromaid.com/en-au/60cm-5-function-built-in-oven-dark-stainless,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,installationType,built-in,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,functions,5,verified-source,Euromaid Australia,https://www.euromaid.com/en-au/60cm-5-function-built-in-oven-dark-stainless,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,capacity,92 L,verified-source,Euromaid Australia,https://www.euromaid.com/en-au/60cm-5-function-built-in-oven-dark-stainless,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo605dtb,Euromaid,EO605DTB,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,manufacturerModel,EO916ASTB,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,installationType,built-in,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:euromaid:eo916astb,Euromaid,EO916ASTB,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,manufacturerModel,OBO660X,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,functions,4,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo660x,Omega,OBO660X,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,manufacturerModel,OBO960X1,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,functions,9,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:omega:obo960x1,Omega,OBO960X1,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,manufacturerModel,SF64M3TVX,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,widthMm,600,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,fuelOrEnergyType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sf64m3tvx,Smeg,SF64M3TVX,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,manufacturerModel,SFPA9395X1,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,finish,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,functions,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,capacity,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,controlType,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,cleaningType,,pending-verification,,,2026-09-02
product:appliances:ovens:smeg:sfpa9395x1,Smeg,SFPA9395X1,ovens,electricalRequirements,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,family,ovens,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,manufacturerModel,WVE6314DD,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,widthMm,600,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/ovens/wve6314dd/,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,finish,dark stainless steel,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/ovens/wve6314dd/,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,installationType,,pending-verification,,,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,functions,5,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/ovens/wve6314dd/,2026-09-02
product:appliances:ovens:westinghouse:wve6314dd,Westinghouse,WVE6314DD,ovens,fuelType,electric,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
